04/12/24|Fremont|CA|OZONE-8HR|PPB|-5|43|40|0|San Francisco Bay Area AQMD
04/11/24|Fremont|CA|OZONE-8HR|PPB|-6|31|29|0|San Francisco Bay Area AQMD
04/10/24|Fremont|CA|OZONE-8HR|PPB|-7|41|38|0|San Francisco Bay Area AQMD
04/09/24|Fremont|CA|OZONE-8HR|PPB|-8|35|32|0|San Francisco Bay Area AQMD
04/08/24|Fremont|CA|OZONE-8HR|PPB|-9|39|36|0|San Francisco Bay Area AQMD
04/07/24|Fremont|CA|OZONE-8HR|PPB|-10|43|40|0|San Francisco Bay Area AQMD
04/16/24|Fremont|CA|PM2.5-24HR|UG/M3|-1|6.9|29|0|San Francisco Bay Area AQMD
04/15/24|Fremont|CA|PM2.5-24HR|UG/M3|-2|0|0|0|San Francisco Bay Area AQMD
04/14/24|Fremont|CA|PM2.5-24HR|UG/M3|-3|0.1|1|0|San Francisco Bay Area AQMD
04/13/24|Fremont|CA|PM2.5-24HR|UG/M3|-4|-0.6||0|San Francisco Bay Area AQMD
04/12/24|Fremont|CA|PM2.5-24HR|UG/M3|-5|3.2|14|0|San Francisco Bay Area AQMD
04/11/24|Fremont|CA|PM2.5-24HR|UG/M3|-6|9.1|38|1|San Francisco Bay Area AQMD
04/10/24|Fremont|CA|PM2.5-24HR|UG/M3|-7|7.3|30|0|San Francisco Bay Area AQMD
04/09/24|Fremont|CA|PM2.5-24HR|UG/M3|-8|5|21|0|San Francisco Bay Area AQMD
04/08/24|Fremont|CA|PM2.5-24HR|UG/M3|-9|3.5|15|0|San Francisco Bay Area AQMD
04/07/24|Fremont|CA|PM2.5-24HR|UG/M3|-10|3.3|14|0|San Francisco Bay Area AQMD
04/15/24|Fremont|CA|CO-8hr|PPM|-2|0.3|3|0|San Francisco Bay Area AQMD
04/14/24|Fremont|CA|CO-8hr|PPM|-3|0.3|3|0|San Francisco Bay Area AQMD
04/13/24|Fremont|CA|CO-8hr|PPM|-4|0.3|3|0|San Francisco Bay Area AQMD
04/12/24|Fremont|CA|CO-8hr|PPM|-5|0.3|3|0|San Francisco Bay Area AQMD
04/11/24|Fremont|CA|CO-8hr|PPM|-6|0.4|5|1|San Francisco Bay Area AQMD
04/10/24|Fremont|CA|CO-8hr|PPM|-7|0.4|5|1|San Francisco Bay Area AQMD
04/09/24|Fremont|CA|CO-8hr|PPM|-8|0.4|5|1|San Francisco Bay Area AQMD
04/08/24|Fremont|CA|CO-8hr|PPM|-9|0.4|5|1|San Francisco Bay Area AQMD
04/07/24|Fremont|CA|CO-8hr|PPM|-10|0.3|3|0|San Francisco Bay Area AQMD
04/15/24|Fresno|CA|OZONE-1HR|PPB|-2|51||0|San Joaquin Valley Unified APCD
04/14/24|Fresno|CA|OZONE-1HR|PPB|-3|48||0|San Joaquin Valley Unified APCD
04/13/24|Fresno|CA|OZONE-1HR|PPB|-4|61||0|San Joaquin Valley Unified APCD
04/12/24|Fresno|CA|OZONE-1HR|PPB|-5|60||0|San Joaquin Valley Unified APCD
04/11/24|Fresno|CA|OZONE-1HR|PPB|-6|77||1|San Joaquin Valley Unified APCD
04/10/24|Fresno|CA|OZONE-1HR|PPB|-7|64||0|San Joaquin Valley Unified APCD
04/09/24|Fresno|CA|OZONE-1HR|PPB|-8|63||0|San Joaquin Valley Unified APCD
04/08/24|Fresno|CA|OZONE-1HR|PPB|-9|50||0|San Joaquin Valley Unified APCD
04/07/24|Fresno|CA|OZONE-1HR|PPB|-10|48||0|San Joaquin Valley Unified APCD
04/16/24|Fresno|CA|OZONE-8HR|PPB|-1|38|35|0|San Joaquin Valley Unified APCD
04/15/24|Fresno|CA|OZONE-8HR|PPB|-2|48|44|0|San Joaquin Valley Unified APCD
04/14/24|Fresno|CA|OZONE-8HR|PPB|-3|46|43|0|San Joaquin Valley Unified APCD
04/13/24|Fresno|CA|OZONE-8HR|PPB|-4|58|61|0|San Joaquin Valley Unified APCD
04/12/24|Fresno|CA|OZONE-8HR|PPB|-5|51|47|0|San Joaquin Valley Unified APCD
04/11/24|Fresno|CA|OZONE-8HR|PPB|-6|69|97|1|San Joaquin Valley Unified APCD
04/10/24|Fresno|CA|OZONE-8HR|PPB|-7|58|61|0|San Joaquin Valley Unified APCD
04/09/24|Fresno|CA|OZONE-8HR|PPB|-8|57|58|0|San Joaquin Valley Unified APCD
04/08/24|Fresno|CA|OZONE-8HR|PPB|-9|44|41|0|San Joaquin Valley Unified APCD
04/07/24|Fresno|CA|OZONE-8HR|PPB|-10|46|43|0|San Joaquin Valley Unified APCD
04/16/24|Fresno|CA|PM2.5-24HR|UG/M3|-1|7.5|31|0|San Joaquin Valley Unified APCD
04/15/24|Fresno|CA|PM2.5-24HR|UG/M3|-2|4.2|18|0|San Joaquin Valley Unified APCD
04/14/24|Fresno|CA|PM2.5-24HR|UG/M3|-3|2.6|11|0|San Joaquin Valley Unified APCD
04/13/24|Fresno|CA|PM2.5-24HR|UG/M3|-4|5.4|23|0|San Joaquin Valley Unified APCD
04/12/24|Fresno|CA|PM2.5-24HR|UG/M3|-5|10.8|45|0|San Joaquin Valley Unified APCD
04/11/24|Fresno|CA|PM2.5-24HR|UG/M3|-6|13.3|54|1|San Joaquin Valley Unified APCD
04/10/24|Fresno|CA|PM2.5-24HR|UG/M3|-7|8.9|37|0|San Joaquin Valley Unified APCD
04/09/24|Fresno|CA|PM2.5-24HR|UG/M3|-8|7|29|0|San Joaquin Valley Unified APCD
04/08/24|Fresno|CA|PM2.5-24HR|UG/M3|-9|7.2|30|0|San Joaquin Valley Unified APCD
04/07/24|Fresno|CA|PM2.5-24HR|UG/M3|-10|4|17|0|San Joaquin Valley Unified APCD
04/16/24|Fresno|CA|PM10-24hr|UG/M3|-1|18|17|0|San Joaquin Valley Unified APCD
04/15/24|Fresno|CA|PM10-24hr|UG/M3|-2|12|12|0|San Joaquin Valley Unified APCD
04/14/24|Fresno|CA|PM10-24hr|UG/M3|-3|5|6|0|San Joaquin Valley Unified APCD
04/13/24|Fresno|CA|PM10-24hr|UG/M3|-4|24|23|0|San Joaquin Valley Unified APCD
04/12/24|Fresno|CA|PM10-24hr|UG/M3|-5|54|51|1|San Joaquin Valley Unified APCD
04/11/24|Fresno|CA|PM10-24hr|UG/M3|-6|48|45|0|San Joaquin Valley Unified APCD
04/10/24|Fresno|CA|PM10-24hr|UG/M3|-7|32|30|0|San Joaquin Valley Unified APCD
04/09/24|Fresno|CA|PM10-24hr|UG/M3|-8|27|26|0|San Joaquin Valley Unified APCD
04/08/24|Fresno|CA|PM10-24hr|UG/M3|-9|30|29|0|San Joaquin Valley Unified APCD
04/07/24|Fresno|CA|PM10-24hr|UG/M3|-10|10|9|0|San Joaquin Valley Unified APCD
04/10/24|Fresno|CA|SO2-24HR|PPB|-7|0.4|0|0|San Joaquin Valley Unified APCD
04/09/24|Fresno|CA|SO2-24HR|PPB|-8|0.4|0|1|San Joaquin Valley Unified APCD
04/08/24|Fresno|CA|SO2-24HR|PPB|-9|0.3|0|0|San Joaquin Valley Unified APCD
04/07/24|Fresno|CA|SO2-24HR|PPB|-10|0.2|0|0|San Joaquin Valley Unified APCD
04/15/24|Fresno|CA|CO-8hr|PPM|-2|0.2|2|0|San Joaquin Valley Unified APCD
04/14/24|Fresno|CA|CO-8hr|PPM|-3|0.2|2|0|San Joaquin Valley Unified APCD
04/13/24|Fresno|CA|CO-8hr|PPM|-4|0.1|1|0|San Joaquin Valley Unified APCD
04/12/24|Fresno|CA|CO-8hr|PPM|-5|0.5|6|1|San Joaquin Valley Unified APCD
04/11/24|Fresno|CA|CO-8hr|PPM|-6|0.5|6|1|San Joaquin Valley Unified APCD
04/10/24|Fresno|CA|CO-8hr|PPM|-7|0.4|5|0|San Joaquin Valley Unified APCD
04/09/24|Fresno|CA|CO-8hr|PPM|-8|0.3|3|0|San Joaquin Valley Unified APCD
04/08/24|Fresno|CA|CO-8hr|PPM|-9|0.3|3|0|San Joaquin Valley Unified APCD
04/07/24|Fresno|CA|CO-8hr|PPM|-10|0.2|2|0|San Joaquin Valley Unified APCD
04/15/24|Gadsden|AL|OZONE-1HR|PPB|-2|46||0|Alabama Department of Environmental Management
04/14/24|Gadsden|AL|OZONE-1HR|PPB|-3|63||1|Alabama Department of Environmental Management
04/13/24|Gadsden|AL|OZONE-1HR|PPB|-4|57||0|Alabama Department of Environmental Management
04/12/24|Gadsden|AL|OZONE-1HR|PPB|-5|51||0|Alabama Department of Environmental Management
04/11/24|Gadsden|AL|OZONE-1HR|PPB|-6|46||0|Alabama Department of Environmental Management
04/10/24|Gadsden|AL|OZONE-1HR|PPB|-7|50||0|Alabama Department of Environmental Management
04/09/24|Gadsden|AL|OZONE-1HR|PPB|-8|28||0|Alabama Department of Environmental Management
04/08/24|Gadsden|AL|OZONE-1HR|PPB|-9|58||0|Alabama Department of Environmental Management
04/07/24|Gadsden|AL|OZONE-1HR|PPB|-10|56||0|Alabama Department of Environmental Management
04/14/24|Gadsden|AL|OZONE-8HR|PPB|-3|57|58|1|Alabama Department of Environmental Management
04/13/24|Gadsden|AL|OZONE-8HR|PPB|-4|53|49|0|Alabama Department of Environmental Management
04/12/24|Gadsden|AL|OZONE-8HR|PPB|-5|50|46|0|Alabama Department of Environmental Management
04/11/24|Gadsden|AL|OZONE-8HR|PPB|-6|39|36|0|Alabama Department of Environmental Management
04/10/24|Gadsden|AL|OZONE-8HR|PPB|-7|42|39|0|Alabama Department of Environmental Management
04/07/24|Gadsden|AL|OZONE-8HR|PPB|-10|53|49|0|Alabama Department of Environmental Management
04/16/24|Gadsden|AL|PM2.5-24HR|UG/M3|-1|22.5|73|1|Alabama Department of Environmental Management
04/15/24|Gadsden|AL|PM2.5-24HR|UG/M3|-2|10.9|46|0|Alabama Department of Environmental Management
04/14/24|Gadsden|AL|PM2.5-24HR|UG/M3|-3|10.5|44|0|Alabama Department of Environmental Management
04/13/24|Gadsden|AL|PM2.5-24HR|UG/M3|-4|7.6|32|0|Alabama Department of Environmental Management
04/12/24|Gadsden|AL|PM2.5-24HR|UG/M3|-5|4.2|18|0|Alabama Department of Environmental Management
04/11/24|Gadsden|AL|PM2.5-24HR|UG/M3|-6|4.3|18|0|Alabama Department of Environmental Management
04/10/24|Gadsden|AL|PM2.5-24HR|UG/M3|-7|10|42|0|Alabama Department of Environmental Management
04/09/24|Gadsden|AL|PM2.5-24HR|UG/M3|-8|11.6|48|0|Alabama Department of Environmental Management
04/08/24|Gadsden|AL|PM2.5-24HR|UG/M3|-9|18.6|65|0|Alabama Department of Environmental Management
04/07/24|Gadsden|AL|PM2.5-24HR|UG/M3|-10|12.7|52|0|Alabama Department of Environmental Management
04/15/24|Gainesville|FL|OZONE-1HR|PPB|-2|60||0|Florida Dept. of Environmental Protection
04/14/24|Gainesville|FL|OZONE-1HR|PPB|-3|59||0|Florida Dept. of Environmental Protection
04/13/24|Gainesville|FL|OZONE-1HR|PPB|-4|56||0|Florida Dept. of Environmental Protection
04/12/24|Gainesville|FL|OZONE-1HR|PPB|-5|48||0|Florida Dept. of Environmental Protection
04/11/24|Gainesville|FL|OZONE-1HR|PPB|-6|49||0|Florida Dept. of Environmental Protection
04/10/24|Gainesville|FL|OZONE-1HR|PPB|-7|52||0|Florida Dept. of Environmental Protection
04/09/24|Gainesville|FL|OZONE-1HR|PPB|-8|56||0|Florida Dept. of Environmental Protection
04/08/24|Gainesville|FL|OZONE-1HR|PPB|-9|52||0|Florida Dept. of Environmental Protection
04/07/24|Gainesville|FL|OZONE-1HR|PPB|-10|52||0|Florida Dept. of Environmental Protection
04/16/24|Gainesville|FL|OZONE-8HR|PPB|-1|35|32|0|Florida Dept. of Environmental Protection
04/15/24|Gainesville|FL|OZONE-8HR|PPB|-2|56|54|0|Florida Dept. of Environmental Protection
04/14/24|Gainesville|FL|OZONE-8HR|PPB|-3|55|51|0|Florida Dept. of Environmental Protection
04/13/24|Gainesville|FL|OZONE-8HR|PPB|-4|52|48|0|Florida Dept. of Environmental Protection
04/12/24|Gainesville|FL|OZONE-8HR|PPB|-5|46|43|0|Florida Dept. of Environmental Protection
04/11/24|Gainesville|FL|OZONE-8HR|PPB|-6|46|43|0|Florida Dept. of Environmental Protection
04/10/24|Gainesville|FL|OZONE-8HR|PPB|-7|49|45|0|Florida Dept. of Environmental Protection
04/09/24|Gainesville|FL|OZONE-8HR|PPB|-8|51|47|0|Florida Dept. of Environmental Protection
04/08/24|Gainesville|FL|OZONE-8HR|PPB|-9|49|45|0|Florida Dept. of Environmental Protection
04/07/24|Gainesville|FL|OZONE-8HR|PPB|-10|48|44|0|Florida Dept. of Environmental Protection
04/16/24|Gainesville|FL|PM2.5-24HR|UG/M3|-1|4.3|18|0|Florida Dept. of Environmental Protection
04/15/24|Gainesville|FL|PM2.5-24HR|UG/M3|-2|5.5|23|0|Florida Dept. of Environmental Protection
04/14/24|Gainesville|FL|PM2.5-24HR|UG/M3|-3|5.1|22|0|Florida Dept. of Environmental Protection
04/13/24|Gainesville|FL|PM2.5-24HR|UG/M3|-4|3.7|16|0|Florida Dept. of Environmental Protection
04/12/24|Gainesville|FL|PM2.5-24HR|UG/M3|-5|3.9|17|0|Florida Dept. of Environmental Protection
04/11/24|Gainesville|FL|PM2.5-24HR|UG/M3|-6|8.4|35|0|Florida Dept. of Environmental Protection
04/10/24|Gainesville|FL|PM2.5-24HR|UG/M3|-7|7.3|30|0|Florida Dept. of Environmental Protection
04/09/24|Gainesville|FL|PM2.5-24HR|UG/M3|-8|4.4|18|0|Florida Dept. of Environmental Protection
04/08/24|Gainesville|FL|PM2.5-24HR|UG/M3|-9|3.5|15|0|Florida Dept. of Environmental Protection
04/07/24|Gainesville|FL|PM2.5-24HR|UG/M3|-10|4.5|19|0|Florida Dept. of Environmental Protection
04/15/24|Gainesville|GA|OZONE-1HR|PPB|-2|69||1|Georgia Department of Natural Resources
04/14/24|Gainesville|GA|OZONE-1HR|PPB|-3|69||1|Georgia Department of Natural Resources
04/13/24|Gainesville|GA|OZONE-1HR|PPB|-4|54||0|Georgia Department of Natural Resources
04/12/24|Gainesville|GA|OZONE-1HR|PPB|-5|53||0|Georgia Department of Natural Resources
04/11/24|Gainesville|GA|OZONE-1HR|PPB|-6|49||0|Georgia Department of Natural Resources
04/10/24|Gainesville|GA|OZONE-1HR|PPB|-7|42||0|Georgia Department of Natural Resources
04/09/24|Gainesville|GA|OZONE-1HR|PPB|-8|39||0|Georgia Department of Natural Resources
04/08/24|Gainesville|GA|OZONE-1HR|PPB|-9|56||0|Georgia Department of Natural Resources
04/07/24|Gainesville|GA|OZONE-1HR|PPB|-10|49||0|Georgia Department of Natural Resources
04/16/24|Gainesville|GA|OZONE-8HR|PPB|-1|42|39|0|Georgia Department of Natural Resources
04/15/24|Gainesville|GA|OZONE-8HR|PPB|-2|61|71|1|Georgia Department of Natural Resources
04/14/24|Gainesville|GA|OZONE-8HR|PPB|-3|61|71|1|Georgia Department of Natural Resources
04/13/24|Gainesville|GA|OZONE-8HR|PPB|-4|52|48|0|Georgia Department of Natural Resources
04/12/24|Gainesville|GA|OZONE-8HR|PPB|-5|51|47|0|Georgia Department of Natural Resources
04/11/24|Gainesville|GA|OZONE-8HR|PPB|-6|41|38|0|Georgia Department of Natural Resources
04/10/24|Gainesville|GA|OZONE-8HR|PPB|-7|36|33|0|Georgia Department of Natural Resources
04/09/24|Gainesville|GA|OZONE-8HR|PPB|-8|33|31|0|Georgia Department of Natural Resources
04/08/24|Gainesville|GA|OZONE-8HR|PPB|-9|49|45|0|Georgia Department of Natural Resources
04/07/24|Gainesville|GA|OZONE-8HR|PPB|-10|45|42|0|Georgia Department of Natural Resources
04/16/24|Gainesville|GA|PM2.5-24HR|UG/M3|-1|35.5|101|1|Georgia Department of Natural Resources
04/15/24|Gainesville|GA|PM2.5-24HR|UG/M3|-2|18.9|66|0|Georgia Department of Natural Resources
04/14/24|Gainesville|GA|PM2.5-24HR|UG/M3|-3|19.8|67|0|Georgia Department of Natural Resources
04/13/24|Gainesville|GA|PM2.5-24HR|UG/M3|-4|5.4|23|0|Georgia Department of Natural Resources
04/12/24|Gainesville|GA|PM2.5-24HR|UG/M3|-5|4.7|20|0|Georgia Department of Natural Resources
04/11/24|Gainesville|GA|PM2.5-24HR|UG/M3|-6|5.1|22|0|Georgia Department of Natural Resources
04/10/24|Gainesville|GA|PM2.5-24HR|UG/M3|-7|13.8|55|0|Georgia Department of Natural Resources
04/09/24|Gainesville|GA|PM2.5-24HR|UG/M3|-8|17.5|62|0|Georgia Department of Natural Resources
04/08/24|Gainesville|GA|PM2.5-24HR|UG/M3|-9|32.2|93|0|Georgia Department of Natural Resources
04/07/24|Gainesville|GA|PM2.5-24HR|UG/M3|-10|12|51|0|Georgia Department of Natural Resources
04/16/24|Gainesville|GA|PM10-24hr|UG/M3|-1|54|50|1|Georgia Department of Natural Resources
04/15/24|Gainesville|GA|PM10-24hr|UG/M3|-2|32|30|0|Georgia Department of Natural Resources
04/14/24|Gainesville|GA|PM10-24hr|UG/M3|-3|34|31|0|Georgia Department of Natural Resources
04/13/24|Gainesville|GA|PM10-24hr|UG/M3|-4|16|15|0|Georgia Department of Natural Resources
04/12/24|Gainesville|GA|PM10-24hr|UG/M3|-5|14|13|0|Georgia Department of Natural Resources
04/11/24|Gainesville|GA|PM10-24hr|UG/M3|-6|11|11|0|Georgia Department of Natural Resources
04/10/24|Gainesville|GA|PM10-24hr|UG/M3|-7|24|22|0|Georgia Department of Natural Resources
04/09/24|Gainesville|GA|PM10-24hr|UG/M3|-8|25|24|0|Georgia Department of Natural Resources
04/08/24|Gainesville|GA|PM10-24hr|UG/M3|-9|46|43|0|Georgia Department of Natural Resources
04/07/24|Gainesville|GA|PM10-24hr|UG/M3|-10|18|17|0|Georgia Department of Natural Resources
04/16/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-1|3.1|13|0|Idaho Department of Environmental Quality
04/15/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-2|2.3|10|0|Idaho Department of Environmental Quality
04/14/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-3|4.3|18|0|Idaho Department of Environmental Quality
04/13/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-4|4.4|18|1|Idaho Department of Environmental Quality
04/12/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-5|2.8|12|0|Idaho Department of Environmental Quality
04/11/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-6|3.6|15|0|Idaho Department of Environmental Quality
04/10/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-7|2.8|12|0|Idaho Department of Environmental Quality
04/09/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-8|2.6|11|0|Idaho Department of Environmental Quality
04/08/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-9|2.7|12|0|Idaho Department of Environmental Quality
04/07/24|Garden Valley|ID|PM2.5-24HR|UG/M3|-10|1.5|7|0|Idaho Department of Environmental Quality
04/16/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-1|4.8|20|0|Nevada Division of Environmental Protection
04/15/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-2|2.3|10|0|Nevada Division of Environmental Protection
04/11/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-6|2.4|10|0|Nevada Division of Environmental Protection
04/10/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-7|3.3|14|0|Nevada Division of Environmental Protection
04/09/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-8|3.6|15|0|Nevada Division of Environmental Protection
04/08/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-9|4.5|19|0|Nevada Division of Environmental Protection
04/07/24|Gardnerville|NV|PM2.5-24HR|UG/M3|-10|6.2|26|1|Nevada Division of Environmental Protection
04/15/24|Gaviota Coast|CA|OZONE-1HR|PPB|-2|43||0|Santa Barbara County Air Pollution Control District
04/14/24|Gaviota Coast|CA|OZONE-1HR|PPB|-3|51||0|Santa Barbara County Air Pollution Control District
04/13/24|Gaviota Coast|CA|OZONE-1HR|PPB|-4|60||0|Santa Barbara County Air Pollution Control District
04/12/24|Gaviota Coast|CA|OZONE-1HR|PPB|-5|45||0|Santa Barbara County Air Pollution Control District
04/11/24|Gaviota Coast|CA|OZONE-1HR|PPB|-6|50||0|Santa Barbara County Air Pollution Control District
04/10/24|Gaviota Coast|CA|OZONE-1HR|PPB|-7|63||1|Santa Barbara County Air Pollution Control District
04/09/24|Gaviota Coast|CA|OZONE-1HR|PPB|-8|53||0|Santa Barbara County Air Pollution Control District
04/08/24|Gaviota Coast|CA|OZONE-1HR|PPB|-9|51||0|Santa Barbara County Air Pollution Control District
04/07/24|Gaviota Coast|CA|OZONE-1HR|PPB|-10|41||0|Santa Barbara County Air Pollution Control District
04/16/24|Gaviota Coast|CA|OZONE-8HR|PPB|-1|41|38|0|Santa Barbara County Air Pollution Control District
04/15/24|Gaviota Coast|CA|OZONE-8HR|PPB|-2|41|38|0|Santa Barbara County Air Pollution Control District
04/14/24|Gaviota Coast|CA|OZONE-8HR|PPB|-3|48|44|0|Santa Barbara County Air Pollution Control District
04/13/24|Gaviota Coast|CA|OZONE-8HR|PPB|-4|49|45|0|Santa Barbara County Air Pollution Control District
04/12/24|Gaviota Coast|CA|OZONE-8HR|PPB|-5|43|40|0|Santa Barbara County Air Pollution Control District
04/11/24|Gaviota Coast|CA|OZONE-8HR|PPB|-6|38|35|0|Santa Barbara County Air Pollution Control District
04/10/24|Gaviota Coast|CA|OZONE-8HR|PPB|-7|59|64|1|Santa Barbara County Air Pollution Control District
04/09/24|Gaviota Coast|CA|OZONE-8HR|PPB|-8|45|42|0|Santa Barbara County Air Pollution Control District
04/08/24|Gaviota Coast|CA|OZONE-8HR|PPB|-9|51|47|0|Santa Barbara County Air Pollution Control District
04/07/24|Gaviota Coast|CA|OZONE-8HR|PPB|-10|40|37|0|Santa Barbara County Air Pollution Control District
04/16/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-1|7|6|0|Santa Barbara County Air Pollution Control District
04/15/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-2|6|6|0|Santa Barbara County Air Pollution Control District
04/14/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-3|4|5|0|Santa Barbara County Air Pollution Control District
04/13/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-4|7|6|0|Santa Barbara County Air Pollution Control District
04/12/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-5|9|9|0|Santa Barbara County Air Pollution Control District
04/11/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-6|7|6|0|Santa Barbara County Air Pollution Control District
04/10/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-7|12|12|1|Santa Barbara County Air Pollution Control District
04/09/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-8|6|6|0|Santa Barbara County Air Pollution Control District
04/08/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-9|8|8|0|Santa Barbara County Air Pollution Control District
04/07/24|Gaviota Coast|CA|PM10-24hr|UG/M3|-10|10|10|0|Santa Barbara County Air Pollution Control District
04/15/24|Giles Co.|VA|OZONE-1HR|PPB|-2|62||0|Virginia Dept. of Environmental Quality
04/14/24|Giles Co.|VA|OZONE-1HR|PPB|-3|63||1|Virginia Dept. of Environmental Quality
04/13/24|Giles Co.|VA|OZONE-1HR|PPB|-4|55||0|Virginia Dept. of Environmental Quality
04/12/24|Giles Co.|VA|OZONE-1HR|PPB|-5|53||0|Virginia Dept. of Environmental Quality
04/11/24|Giles Co.|VA|OZONE-1HR|PPB|-6|53||0|Virginia Dept. of Environmental Quality
04/10/24|Giles Co.|VA|OZONE-1HR|PPB|-7|43||0|Virginia Dept. of Environmental Quality
04/09/24|Giles Co.|VA|OZONE-1HR|PPB|-8|46||0|Virginia Dept. of Environmental Quality
04/08/24|Giles Co.|VA|OZONE-1HR|PPB|-9|49||0|Virginia Dept. of Environmental Quality
04/07/24|Giles Co.|VA|OZONE-1HR|PPB|-10|53||0|Virginia Dept. of Environmental Quality
04/15/24|Giles Co.|VA|OZONE-8HR|PPB|-2|59|64|0|Virginia Dept. of Environmental Quality
04/14/24|Giles Co.|VA|OZONE-8HR|PPB|-3|60|67|1|Virginia Dept. of Environmental Quality
04/13/24|Giles Co.|VA|OZONE-8HR|PPB|-4|52|48|0|Virginia Dept. of Environmental Quality
04/12/24|Giles Co.|VA|OZONE-8HR|PPB|-5|47|44|0|Virginia Dept. of Environmental Quality
04/11/24|Giles Co.|VA|OZONE-8HR|PPB|-6|48|44|0|Virginia Dept. of Environmental Quality
04/10/24|Giles Co.|VA|OZONE-8HR|PPB|-7|42|39|0|Virginia Dept. of Environmental Quality
04/09/24|Giles Co.|VA|OZONE-8HR|PPB|-8|44|41|0|Virginia Dept. of Environmental Quality
04/08/24|Giles Co.|VA|OZONE-8HR|PPB|-9|46|43|0|Virginia Dept. of Environmental Quality
04/07/24|Giles Co.|VA|OZONE-8HR|PPB|-10|51|47|0|Virginia Dept. of Environmental Quality
04/15/24|Gillette|WY|OZONE-1HR|PPB|-2|47||0|Wyoming Department of Environmental Quality
04/14/24|Gillette|WY|OZONE-1HR|PPB|-3|67||1|Wyoming Department of Environmental Quality
04/13/24|Gillette|WY|OZONE-1HR|PPB|-4|54||0|Wyoming Department of Environmental Quality
04/12/24|Gillette|WY|OZONE-1HR|PPB|-5|51||0|Wyoming Department of Environmental Quality
04/11/24|Gillette|WY|OZONE-1HR|PPB|-6|53||0|Wyoming Department of Environmental Quality
04/10/24|Gillette|WY|OZONE-1HR|PPB|-7|38||0|Wyoming Department of Environmental Quality
04/09/24|Gillette|WY|OZONE-1HR|PPB|-8|45||0|Wyoming Department of Environmental Quality
04/08/24|Gillette|WY|OZONE-1HR|PPB|-9|41||0|Wyoming Department of Environmental Quality
04/07/24|Gillette|WY|OZONE-1HR|PPB|-10|31||0|Wyoming Department of Environmental Quality
04/16/24|Gillette|WY|OZONE-8HR|PPB|-1|41|38|0|Wyoming Department of Environmental Quality
04/15/24|Gillette|WY|OZONE-8HR|PPB|-2|45|42|0|Wyoming Department of Environmental Quality
04/14/24|Gillette|WY|OZONE-8HR|PPB|-3|60|67|1|Wyoming Department of Environmental Quality
04/12/24|Gillette|WY|OZONE-8HR|PPB|-5|48|44|0|Wyoming Department of Environmental Quality
04/08/24|Gillette|WY|OZONE-8HR|PPB|-9|39|36|0|Wyoming Department of Environmental Quality
04/07/24|Gillette|WY|OZONE-8HR|PPB|-10|32|30|0|Wyoming Department of Environmental Quality
04/16/24|Gillette|WY|PM2.5-24HR|UG/M3|-1|1.4|6|0|Wyoming Department of Environmental Quality
04/15/24|Gillette|WY|PM2.5-24HR|UG/M3|-2|4.8|20|0|Wyoming Department of Environmental Quality
04/14/24|Gillette|WY|PM2.5-24HR|UG/M3|-3|3.4|15|0|Wyoming Department of Environmental Quality
04/13/24|Gillette|WY|PM2.5-24HR|UG/M3|-4|2.8|12|0|Wyoming Department of Environmental Quality
04/12/24|Gillette|WY|PM2.5-24HR|UG/M3|-5|3.6|15|0|Wyoming Department of Environmental Quality
04/11/24|Gillette|WY|PM2.5-24HR|UG/M3|-6|2.9|13|0|Wyoming Department of Environmental Quality
04/10/24|Gillette|WY|PM2.5-24HR|UG/M3|-7|5|21|1|Wyoming Department of Environmental Quality
04/09/24|Gillette|WY|PM2.5-24HR|UG/M3|-8|2.7|12|0|Wyoming Department of Environmental Quality
04/08/24|Gillette|WY|PM2.5-24HR|UG/M3|-9|2.7|11|0|Wyoming Department of Environmental Quality
04/07/24|Gillette|WY|PM2.5-24HR|UG/M3|-10|3.5|15|0|Wyoming Department of Environmental Quality
04/15/24|Glacier National Park|MT|OZONE-1HR|PPB|-2|51||0|National Park Service
