Great Falls|MT|US|No|||47.4943|-111.3033|-7|Yes|MST|MDT|mt010|No|Montana DEQ
Hamilton|MT|US|No|||46.2436|-114.1589|-7|Yes|MST|MDT|mt011|No|Montana DEQ
Lewistown|MT|US|No|||47.0485|-109.4553|-7|Yes|MST|MDT|mt012|No|Montana DEQ
Malta|MT|US|No|||48.3175|-107.8625|-7|Yes|MST|MDT|mt013|No|Montana DEQ
Missoula|MT|US|No|||46.8423|-114.0205|-7|Yes|MST|MDT|mt014|No|Montana DEQ
Seeley Lake|MT|US|No|||47.1756|-113.4762|-7|Yes|MST|MDT|mt015|No|Montana DEQ
Sidney|MT|US|No|||47.8034|-104.4856|-7|Yes|MST|MDT|mt016|No|Montana DEQ
Thompson Falls|MT|US|No|||47.5944|-115.3237|-7|Yes|MST|MDT|mt017|No|Montana DEQ
Hyderabad|  |IN|No|||17.3840|78.4564|5.5|No|IST|IST|ds005|No|U.S. Department of State India - Hyderabad
Mumbai|  |IN|No|||19.0728|72.8826|5.5|No|IST|IST|ds004|No|U.S. Department of State India - Mumbai
Kolkata|  |IN|No|||22.5626|88.3630|5.5|No|IST|IST|ds003|No|U.S. Department of State India - Kolkata
Chennai|  |IN|No|||13.0878|80.2785|5.5|No|IST|IST|ds002|No|U.S. Department of State India - Chennai
New Delhi|  |IN|No|||28.6358|77.2245|5.5|No|IST|IST|ds001|No|U.S. Department of State India - New Delhi
Southern Ute Indian Reservation|CO|US|Yes|||37.2980|-108.1350|-7|Yes|MST|MDT|co010|No|Southern Ute Tribe
Santa Rosa Rancheria|CA||No|||36.2333|-119.7651|-8|Yes|PST|PDT|ca250|No|Tachi-Yokut Tribe
Fallon|NV|US|Yes|||39.4725|-118.7836|-8|Yes|PST|PDT|nv006|No|Nevada Division of Environmental Protection
Carson City|NV|US|Yes|||39.1448|-119.7664|-8|Yes|PST|PDT|nv004|No|Nevada Division of Environmental Protection
Fernley|NV|US|Yes|||39.6027|-119.2479|-8|Yes|PST|PDT|nv005|No|Nevada Division of Environmental Protection
Gardnerville|NV|US|Yes|||38.8976|-119.7321|-8|Yes|PST|PDT|nv007|No|Nevada Division of Environmental Protection
Sunnyside|WA|US|No|||46.3203|-119.9981|-8|Yes|PST|PDT|wa047|No|Washington Department of Ecology
Alba|MO|US|No|||37.2385|-94.4247|-6|Yes|CST|CDT|mo004|No|Quapaw Nation
Mexicali|MX|US|Yes|||32.6245|-115.4523|-8|Yes|PST|CDT|mx003|No|Imperial County Air Pollution Control District
Monterrey|MX|MX|No|||25.6750|-100.3360|-6|Yes|CST|CDT|mx002|No|Sistema Integral de Monitoreo Ambiental
Aquinnah|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|41.3300|-70.7900|-5|Yes|EST|EDT|ma022|No|Massachusetts Dept. of Environmental Protection
Lake County|IL|US|Yes|||42.3243|-87.9317|-6|Yes|CST|CDT|il007|No|Illinois EPA
South and West Suburbs (Chicago)|IL|US|Yes|||41.7608|-87.8932|-6|Yes|CST|CDT|il008|No|Illinois EPA
North and West Suburbs (Chicago)|IL|US|Yes|||42.0600|-87.8636|-6|Yes|CST|CDT|il009|No|Illinois EPA
Aurora and Elgin|IL|US|Yes|||41.9151|-88.3059|-6|Yes|CST|CDT|il010|No|Illinois EPA
Joliet and Will County|IL|US|Yes|||41.4681|-87.9734|-6|Yes|CST|CDT|il011|No|Illinois EPA
Champaign|IL|US|Yes|||40.1112|-88.2559|-6|Yes|CST|CDT|il012|No|Illinois EPA
Bloomington and Normal|IL|US|Yes|||40.4930|-88.9803|-6|Yes|CST|CDT|il013|No|Illinois EPA
Decatur|IL|US|Yes|||39.8529|-88.9369|-6|Yes|CST|CDT|il014|No|Illinois EPA
Ponce|PR|US|No|||18.0096|-66.6273|-4|No|AST|EDT|pr003|No|Puerto Rico Environmental Quality Board
Ashland|OR|US|No|||42.1941|-122.7086|-8|Yes|PST|PDT|or039|No|Oregon Dept. of Environmental Quality
Brawley|CA|US|Yes|||32.9783|-115.5383|-8|Yes|PST|PDT|ca251|No|Imperial County Air Pollution Control District
Calexico|CA|US|Yes||Burn Curtailment|32.6761|-115.4833|-8|Yes|PST|PDT|ca252|No|Imperial County Air Pollution Control District
El Centro|CA|US|Yes|||32.6761|-115.4833|-8|Yes|PST|PDT|ca253|No|Imperial County Air Pollution Control District
Niland|CA|US|Yes|||33.2136|-115.5444|-8|Yes|PST|PDT|ca254|No|Imperial County Air Pollution Control District
Westmorland|CA|US|Yes|||33.0325|-115.6225|-8|Yes|PST|PDT|ca255|No|Imperial County Air Pollution Control District
Northern Twin Cities Metro|MN|US|Yes|||45.2100|-93.2800|-6|Yes|CST|CDT|mn014|No|Minnesota Pollution Control Agency
Southern Twin Cities Metro|MN|US|Yes|||44.7100|-93.2500|-6|Yes|CST|CDT|mn015|No|Minnesota Pollution Control Agency
Gainesville|FL|US|Yes|||29.6519|-82.3250|-5|Yes|EST|EDT|fl020|No|Florida Dept. of Environmental Protection
Naples|FL|US|Yes|||26.1420|-81.7948|-5|Yes|EST|EDT|fl021|No|Florida Dept. of Environmental Protection
Ocala|FL|US|Yes|||29.1871|-82.1404|-5|Yes|EST|EDT|fl022|No|Florida Dept. of Environmental Protection
Lima|  |PE|No|||-12.0994|-76.9689|-5|No|PET|PET|ds006|No|U.S. Department of State Peru - Lima
Bogota|  |CO|No|||4.6377|-74.0949|-5|No|COT|COT|ds007|No|U.S. Department of State Colombia - Bogota
Pristina|  |KV|No|||42.6560|21.1400|1|Yes|CET|CES|ds008|No|U.S. Department of State Kosovo - Pristina
Kampala|  |UG|No|||0.3002|32.5916|3|No|EAT|EAT|ds009|No|U.S. Department of State Uganda - Kampala
Addis Ababa Central|  |ET|No|||9.0585|38.7616|3|No|EAT|EAT|ds010|No|U.S. Department of State Ethiopia - Addis Ababa
Addis Ababa School|  |ET|No|||8.9965|38.7254|3|No|EAT|EAT|ds011|No|U.S. Department of State Ethiopia - Addis Ababa
Kuwait City|  |KU|No|||29.2923|48.0477|3|No|EAT|EAT|ds012|No|U.S. Department of State Kuwait - Kuwait City
Manama|  |BA|No|||26.2047|50.5708|3|No|EAT|EAT|ds013|No|U.S. Department of State Bahrain - Manama
Dhaka|  |BG|No|||23.7964|90.4246|6|No|BST|BST|ds014|No|U.S. Department of State Bangladesh - Dhaka
Ulaanbaatar|  |MG|No|||47.9284|106.9295|8|No|ULA|ULA|ds015|No|U.S. Department of State Mongolia - Ulaanbaatar
Embassy Kathmandu|  |NP|No|||27.7387|85.3362|5.75|No|NPT|NPT|ds016|No|U.S. Department of State Nepal - Kathmandu
Phora Durbar Kathmandu|  |NP|No|||27.7125|85.3157|5.75|No|NPT|NPT|ds017|No|U.S. Department of State Nepal - Kathmandu
Ho Chi Minh City|  |VM|No|||10.7828|106.7000|7|No|ICT|ICT|ds018|No|U.S. Department of State Vietnam - Ho Chi Minh
Hanoi|  |VM|No|||21.0219|105.8188|7|No|ICT|ICT|ds019|No|U.S. Department of State Vietnam - Hanoi
Jakarta South|  |ID|No|||-6.2367|106.7932|7|No|WIB|WIB|ds020|No|U.S. Department of State Indonesia - Jakarta
Jakarta Central|  |ID|No|||-6.1825|106.8342|7|No|WIB|WIB|ds021|No|U.S. Department of State Indonesia - Jakarta
Red River Valley South|MN|US|Yes|Air Advisory Day|Air Advisory Day|46.9095|-96.6489|-6|Yes|CST|CDT|mn019|No|Minnesota Pollution Control Agency
Mississippi River Valley|MN|US|Yes|Air Advisory Day|Air Advisory Day|44.0500|-91.8695|-6|Yes|CST|CDT|mn020|No|Minnesota Pollution Control Agency
East Central Minnesota|MN|US|Yes|||45.6842|-93.1604|-6|Yes|CST|CDT|mn021|No|Minnesota Pollution Control Agency
Springdale (Springdale-Fayetteville-Bentonville)|AR|US|Yes|||36.1796|-94.1166|-6|Yes|CST|CDT|ar002|No|Arkansas Department of Environmental Quality
Ashland|KY|US|No|||38.4784|-82.6379|-5|Yes|EST|EDT|ky004|No|Kentucky DEP
Bowling Green|KY|US|No|||36.9685|-86.4808|-6|Yes|CST|CDT|ky005|No|Kentucky DEP
Northern Kentucky|KY|US|No|||38.9700|-84.6600|-5|Yes|EST|EDT|ky006|No|Kentucky DEP
Owensboro|KY|US|No|||37.7719|-87.1112|-6|Yes|CST|CDT|ky007|No|Kentucky DEP
Paducah|KY|US|No|||37.0600|-88.5700|-6|Yes|CST|CDT|ky008|No|Kentucky DEP
Pikeville|KY|US|No|||37.4800|-82.5400|-5|Yes|EST|EDT|ky009|No|Kentucky DEP
Hazard|KY|US|No|||37.2800|-83.2200|-5|Yes|EST|EDT|ky010|No|Kentucky DEP
Elizabethtown|KY|US|No|||37.7100|-85.8500|-5|Yes|EST|EDT|ky012|No|Kentucky DEP
Whiterocks|UT|US|No|||40.4680|-109.9307|-7|No|MST|MST|ut010|No|Ute Tribe
Ouray|UT|US|No|||40.0891|-109.6774|-7|No|MST|MST|ut011|No|Ute Tribe
Myton|UT|US|No|||40.1944|-110.0618|-7|No|MST|MST|ut012|No|Ute Tribe
Catawba Indian Nation|SC|US|No|||34.9126|-80.8743|-5|Yes|EST|EDT|sc008|No|Catawba Indian Nation
Elko|NV|US|Yes|||40.8324|-115.7631|-8|Yes|PST|PDT|nv008|No|Nevada Division of Environmental Protection
Pahrump|NV|US|Yes|||36.2083|-115.9839|-8|Yes|PST|PDT|nv009|No|Nevada Division of Environmental Protection
Willows|CA|US|No|||39.5239|-122.1940|-8|No|PST|CDT|ca256|No|Glenn County Air Pollution Control District
North Adams|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.7022|-73.1104|-5|Yes|EST|EDT|ma023|No|Massachusetts Dept. of Environmental Protection
Fort Bragg|CA|US|No|||39.4373|-123.7877|-8|Yes|PST|PDT|ca257|No|Mendocino County AQMD
Willits|CA|US|No|||39.4117|-123.3527|-8|Yes|PST|PDT|ca258|No|Mendocino County AQMD
Eloy|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|32.7576|-111.5549|-7|No|MST|MDT|az019|No|Pinal County Air Quality Control District
Wilmington Area|DE|US|No|||39.7391|-75.5398|-5|Yes|EST|EDT|de004|No|Delaware Dept. of Natural Resources and Environment
Laramie|WY|US|No|||41.3000|-105.5900|-7|Yes|MST|MDT|wy001|No|Wyoming Department of Environmental Quality
Cheyenne|WY|US|No|||41.1800|-104.7800|-7|Yes|MST|MDT|wy002|No|Wyoming Department of Environmental Quality
Gillette|WY|US|No|||44.2900|-105.5000|-7|Yes|MST|MDT|wy003|No|Wyoming Department of Environmental Quality
Douglas|WY|US|No|||42.7600|-105.3800|-7|Yes|MST|MDT|wy004|No|Wyoming Department of Environmental Quality
Casper|WY|US|No|||42.8200|-106.3700|-7|Yes|MST|MDT|wy005|No|Wyoming Department of Environmental Quality
Sheridan|WY|US|No|||44.8000|-106.9600|-7|Yes|MST|MDT|wy006|No|Wyoming Department of Environmental Quality
Newcastle|WY|US|No|||43.8800|-104.1900|-7|Yes|MST|MDT|wy007|No|Bureau of Land Management - Wyoming
Big Horn County|WY|US|No|||44.2800|-108.0400|-7|Yes|MST|MDT|wy008|No|Bureau of Land Management - Wyoming
Wamsutter|WY|US|No|||41.6800|-108.0200|-7|Yes|MST|MDT|wy009|No|Wyoming Department of Environmental Quality
Green River|WY|US|No|||41.7500|-109.7900|-7|Yes|MST|MDT|wy011|No|Wyoming Department of Environmental Quality
Upper Green River Basin|WY|US|No|||42.7000|-109.9000|-7|Yes|MST|MDT|wy013|No|Wyoming Department of Environmental Quality
Medicine Bow National Forest|WY|US|No|||41.3600|-106.2400|-7|Yes|MST|MDT|wy014|No|EPA Office of Atmospheric Protection
Lander|WY|US|No|||42.8330|-108.7307|-7|Yes|MST|MDT|wy015|No|Wyoming Department of Environmental Quality
Amarillo|TX|US|Yes|||35.2220|-101.8313|-6|No|CST|CDT|tx015|No|Texas Commission on Environmental Quality
Yreka|CA|US|No|||41.7268|-122.6336|-8|Yes|PST|PDT|ca259|No|Siskiyou County APCD
Chelmsford|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.5998|-71.3673|-5|Yes|EST|EDT|ma024|No|Massachusetts Dept. of Environmental Protection
Johnson County|WY|US|No|||43.8700|-106.5100|-5|Yes|MST|MST|wy016|No|Wyoming Department of Environmental Quality
Myrtle Beach-Conway|SC|US|No|||33.8005|-78.9941|-5|Yes|EST|EDT|sc009|No|South Carolina DHEC
Maple Falls|WA|US|Yes|||48.9477|-122.1471|-8|Yes|PST|PDT|wa048|No|Northwest Clean Air Agency
Eureka|CA|US|No|||40.8021|-124.1637|-8|Yes|PST|PDT|ca260|No|North Coast Unified Air Quality Management District
Jackson|WY|US|No|||43.4799|-110.7624|-7|Yes|MST|MDT|wy017|No|Wyoming Department of Environmental Quality
Bonne Terre|MO|US|No|||37.9008|-90.4239|-6|Yes|CST|CDT|mo005|No|Missouri Department of Natural Resources
Columbia|MO|US|No|||39.0780|-92.3163|-6|Yes|CST|CDT|mo006|No|Missouri Department of Natural Resources
El Dorado Springs|MO|US|No|||37.7010|-94.0347|-6|Yes|CST|CDT|mo007|No|Missouri Department of Natural Resources
Farrar|MO|US|No|||37.7026|-89.6986|-6|Yes|CST|CDT|mo008|No|Missouri Department of Natural Resources
Jefferson City|MO|US|No|||38.7061|-92.0931|-6|Yes|CST|CDT|mo009|No|Missouri Department of Natural Resources
Mark Twain State Park|MO|US|No|||39.4751|-91.7890|-6|Yes|CST|CDT|mo010|No|Missouri Department of Natural Resources
St. Joseph|MO|US|No|||39.9544|-94.8490|-6|Yes|CST|CDT|mo011|No|Missouri Department of Natural Resources
Cody|WY|US|No|||44.5263|-109.0565|-7|Yes|MST|MDT|wy018|No|Wyoming Department of Environmental Quality
Ukiah|CA|US|No|||39.1502|-123.2078|-8|Yes|PST|PDT|ca261|No|Mendocino County AQMD
Point Arena|CA|US|No|||38.9088|-123.6931|-8|Yes|PST|PDT|ca262|No|Mendocino County AQMD
Citrus County|FL|US|No|||28.8800|-82.5200|-5|Yes|EST|EDT|fl023|No|Florida Dept. of Environmental Protection
Bay and Gulf Counties|FL|US|Yes|||30.1040|-85.4670|-6|Yes|CST|CDT|fl024|No|Florida Dept. of Environmental Protection
Okaloosa County|FL|US|No|||30.5770|-86.6610|-6|Yes|CST|CDT|fl025|No|Florida Dept. of Environmental Protection
"Holmes, Jackson, and Washington Counties|FL|US|No|||30.7320|-85.5710|-6|Yes|CST|CDT|fl026|No|Florida Dept. of Environmental Protection"
Columbia and Suwannee Counties|FL|US|No|||30.1740|-82.7930|-5|Yes|EST|EDT|fl027|No|Florida Dept. of Environmental Protection
Hamilton County|FL|US|No|||30.4760|-82.9500|-5|Yes|EST|EDT|fl028|No|Florida Dept. of Environmental Protection
Highlands County|FL|US|No|||27.3400|-81.3400|-5|Yes|EST|EDT|fl029|No|Florida Dept. of Environmental Protection
Baker County|FL|US|No|||30.3931|-82.3018|-5|Yes|EST|EDT|fl031|No|Florida Dept. of Environmental Protection
Nassau County|FL|US|No|||30.5927|-81.8220|-5|Yes|EST|EDT|fl032|No|Florida Dept. of Environmental Protection
Lake County|FL|US|Yes|||28.7030|-81.7790|-5|Yes|EST|EDT|fl033|No|Florida Dept. of Environmental Protection
Seminole County|FL|US|Yes|||28.8030|-81.2700|-5|Yes|EST|EDT|fl034|No|Florida Dept. of Environmental Protection
Osceola County|FL|US|Yes|||28.1020|-81.0755|-5|Yes|EST|EDT|fl035|No|Florida Dept. of Environmental Protection
Meridian|MS|US|No|||32.3643|-88.7037|-6|Yes|CST|CDT|ms007|No|Mississippi DEQ
Cleveland|MS|US|No|||33.7440|-90.7248|-6|Yes|CST|CDT|ms008|No|Mississippi DEQ
Tupelo|MS|US|No|||34.2576|-88.7034|-6|Yes|CST|CDT|ms009|No|Mississippi DEQ
Hattiesburg|MS|US|No|||31.3271|-89.2903|-6|Yes|CST|CDT|ms010|No|Mississippi DEQ
Suburban DC|MD|US|Yes|||39.0402|-76.9777|-5|Yes|EST|EDT|md004|No|Maryland Department of the Environment
Pinedale|WY|US|No|||42.8700|-109.8700|-7|Yes|MST|MDT|wy021|No|Wyoming Department of Environmental Quality
Boulder|WY|US|No|||42.7462|-109.7206|-7|Yes|MST|MDT|wy022|No|Wyoming Department of Environmental Quality
Daniel South|WY|US|No|||42.7900|-110.0500|-7|Yes|MST|MDT|wy023|No|Wyoming Department of Environmental Quality
Big Piney|WY|US|No|||42.4900|-110.1000|-7|Yes|MST|MDT|wy024|No|Wyoming Department of Environmental Quality
Juel Spring|WY|US|No|||42.3700|-109.5600|-7|Yes|MST|MDT|wy025|No|Wyoming Department of Environmental Quality
Curacao|  |UC|No|||12.1696|-68.9900|-4|No|AST|AST|ds022|No|U.S. Department of State Curacao
Sarajevo|  |BK|No|||43.8567|18.3982|1|Yes|CET|CES|ds025|No|U.S. Department of State Bosnia Herzegovina - Sarajevo
Baghdad|  |IZ|No|||33.3128|44.3615|3|No|AST|AST|ds026|No|U.S. Department of State Iraq - Baghdad
Abu Dhabi|  |AE|No|||24.4243|54.4339|4|No|GST|GST|ds027|No|U.S. Department of State UAE - Abu Dhabi
Dubai|  |AE|No|||25.2585|55.3092|4|No|GST|GST|ds028|No|U.S. Department of State UAE - Dubai
Astana|  |KZ|No|||51.1253|71.4672|6|No|ALM|ALM|ds029|No|U.S. Department of State Kazakhstan - Astana
Bishkek|  |KG|No|||42.8276|74.5838|6|No|KGT|KGT|ds030|No|U.S. Department of State Kyrgyzstan - Bishkek
Tashkent|  |UZ|No|||41.3672|69.2725|5|No|UZT|UZT|ds031|No|U.S. Department of State Uzbekistan - Tashkent
Islamabad|  |PK|No|||33.7235|73.1182|5|No|PKT|PKT|ds032|No|U.S. Department of State Pakistan - Islamabad
Lahore|  |PK|No|||31.5601|74.3359|5|No|PKT|PKT|ds033|No|U.S. Department of State Pakistan - Lahore
Guangzhou|  |CH|No|||23.1168|113.3181|8|No|CST|CST|ds034|No|U.S. Department of State China - Guangzhou
Chengdu|  |CH|No|||30.6247|104.0684|8|No|CST|CST|ds035|No|U.S. Department of State China - Chengdu
Shanghai|  |CH|No|||31.2107|121.4482|8|No|CST|CST|ds036|No|U.S. Department of State China - Shanghai
Beijing|  |CH|No|||39.9534|116.4663|8|No|CST|CST|ds037|No|U.S. Department of State China - Beijing
Shenyang|  |CH|No|||41.7835|123.4244|8|No|CST|CST|ds038|No|U.S. Department of State China - Shenyang
Buenos Aires|  |AR|No|||-34.5773|-58.4176|-3|No|ART|ART|ds023|No|U.S. Department of State Argentina - Buenos Aires
Algiers|  |AG|No|||36.7558|3.0391|1|No|CET|CET|ds024|No|U.S. Department of State Algeria - Algiers
Bamako|  |ML|No|||12.6298|-8.0189|0|No|GMT|GMT|ds039|No|U.S. Department of State Mali - Bamako
Juba|  |OD|No|||4.8556|31.5860|2|No|EAT|EAT|ds040|No|U.S. Department of State South Sudan - Juba
Rangoon|  |BM|No|||16.8256|96.1445|6.5|No|MMT|MMT|ds041|No|U.S. Department of State Burma - Rangoon
Karachi|  |PK|No|||24.8415|67.0091|5|No|PKT|PKT|ds042|No|U.S. Department of State Pakistan - Karachi
Colombo|  |CE|No|||6.9094|79.8753|5.5|No|IST|IST|ds043|No|U.S. Department of State Sri Lanka - Colombo
Peshawar|  |PK|No|||34.0059|71.5378|5|No|PKT|PKT|ds044|No|U.S. Department of State Pakistan - Peshawar
Indio - Twenty Nine Palms Reservation|CA|US|No|||33.7197|-116.1897|-8|Yes|PST|PDT|ca263|No|Twenty-Nine Palms Band of Mission Indians
Guatemala City|  |GT|No|||14.6068|-90.5147|-6|No|CST|CST|ds045|No|U.S. Department of State Guatemala - Guatemala City
Khartoum|  |SU|No|||15.5262|32.6076|2|No|CAT|CAT|ds046|No|U.S. Department of State Sudan - Khartoum
Libreville|  |GB|No|||0.4162|9.4673|1|No|WAT|WAT|ds047|No|U.S. Department of State Gabon - Libreville
Mayaguez|PR|US|No|||18.2141|-67.1443|-4|No|AST|AST|pr004|No|Puerto Rico Environmental Quality Board
Abidjan|  |IV|No|||5.3351|-3.9760|0|No|GMT|GMT|ds048|No|U.S. Department of State Ivory Coast - Abidjan
Conakry|N/|GV|No|||9.5950|-13.6366|0|No|GMT|GMT|ds049|No|U.S. Department of State Guinea - Conakry
Chisinau|  |MD|No|||47.0218|28.8191|2|Yes|EET|EST|ds050|No|U.S. Department of State Moldova - Chisinau
Kabul|  |AF|No|||34.5544|69.2046|4.5|No|AFT|AFT|ds051|No|U.S. Department of State Afghanistan - Kabul
Amman|  |JO|No|||31.9450|35.8805|2|Yes|EET|EST|ds052|No|U.S. Department of State Jordan - Amman
N'Djamena|  |CD|No|||12.1020|15.0481|1|No|WAT|WAT|ds053|No|U.S. Department of State Chad - N'Djamena
San Jose|  |CS|No|||9.9427|-84.1241|-6|No|CST|CDT|ds054|No|U.S. Department of State Costa Rica - San Jose
Chiloquin|OR|US|No|||42.5776|-121.8661|-8|Yes|PST|PDT|or040|No|Oregon Dept. of Environmental Quality
Alexander County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.9208|-81.1773|-5|Yes|EST|EDT|nc014|No|North Carolina DEQ - Division of Air Quality
Alleghany County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.4912|-81.1287|-5|Yes|EST|EDT|nc015|No|North Carolina DEQ - Division of Air Quality
Anson County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|34.9736|-80.1025|-5|Yes|EST|EDT|nc016|No|North Carolina DEQ - Division of Air Quality
Ashe County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.4343|-81.5007|-5|Yes|EST|EDT|nc017|No|North Carolina DEQ - Division of Air Quality
Avery County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.0768|-81.9226|-5|Yes|EST|EDT|nc018|No|North Carolina DEQ - Division of Air Quality
Beaufort County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.4941|-76.8591|-5|Yes|EST|EDT|nc019|No|North Carolina DEQ - Division of Air Quality
Bertie County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.0659|-76.9767|-5|Yes|EST|EDT|nc020|No|North Carolina DEQ - Division of Air Quality
Bladen County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|34.6147|-78.5632|-5|Yes|EST|EDT|nc021|No|North Carolina DEQ - Division of Air Quality
Brunswick County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|34.0705|-78.2378|-5|Yes|EST|EDT|nc022|No|North Carolina DEQ - Division of Air Quality
Burke County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.7494|-81.7052|-5|Yes|EST|EDT|nc024|No|North Carolina DEQ - Division of Air Quality
Cabarrus County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.3873|-80.5513|-5|Yes|EST|EDT|nc025|No|North Carolina DEQ - Division of Air Quality
Caldwell County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.9530|-81.5466|-5|Yes|EST|EDT|nc026|No|North Carolina DEQ - Division of Air Quality
Camden County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.3866|-76.2055|-5|Yes|EST|EDT|nc027|No|North Carolina DEQ - Division of Air Quality
Carteret County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|34.8273|-76.6551|-5|Yes|EST|EDT|nc028|No|North Carolina DEQ - Division of Air Quality
Chatham County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.7027|-79.2555|-5|Yes|EST|EDT|nc030|No|North Carolina DEQ - Division of Air Quality
Cherokee County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.1338|-84.0639|-5|Yes|EST|EDT|nc031|No|North Carolina DEQ - Division of Air Quality
Chowan County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.1491|-76.6078|-5|Yes|EST|EDT|nc032|No|North Carolina DEQ - Division of Air Quality
Clay County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.0575|-83.7505|-5|Yes|EST|EDT|nc033|No|North Carolina DEQ - Division of Air Quality
Cleveland County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.3339|-81.5555|-5|Yes|EST|EDT|nc034|No|North Carolina DEQ - Division of Air Quality
Columbus County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|34.2659|-78.6552|-5|Yes|EST|EDT|nc035|No|North Carolina DEQ - Division of Air Quality
Craven County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.1235|-77.0913|-5|Yes|EST|EDT|nc036|No|North Carolina DEQ - Division of Air Quality
Currituck County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.4032|-76.0041|-5|Yes|EST|EDT|nc038|No|North Carolina DEQ - Division of Air Quality
Dare County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.7632|-75.7824|-5|Yes|EST|EDT|nc039|No|North Carolina DEQ - Division of Air Quality
Duplin County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|34.9365|-77.9329|-5|Yes|EST|EDT|nc040|No|North Carolina DEQ - Division of Air Quality
Durham County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.0359|-78.8768|-5|Yes|EST|EDT|nc041|No|North Carolina DEQ - Division of Air Quality
Franklin County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.0827|-78.2854|-5|Yes|EST|EDT|nc043|No|North Carolina DEQ - Division of Air Quality
Gaston County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.2943|-81.1801|-5|Yes|EST|EDT|nc044|No|North Carolina DEQ - Division of Air Quality
Gates County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.4447|-76.7003|-5|Yes|EST|EDT|nc045|No|North Carolina DEQ - Division of Air Quality
Graham County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.3501|-83.8330|-5|Yes|EST|EDT|nc046|No|North Carolina DEQ - Division of Air Quality
Granville County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.3039|-78.6530|-5|Yes|EST|EDT|nc047|No|North Carolina DEQ - Division of Air Quality
Greene County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.4850|-77.6759|-5|Yes|EST|EDT|nc048|No|North Carolina DEQ - Division of Air Quality
Halifax County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.2573|-77.6513|-5|Yes|EST|EDT|nc049|No|North Carolina DEQ - Division of Air Quality
Harnett County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.3688|-78.8698|-5|Yes|EST|EDT|nc050|No|North Carolina DEQ - Division of Air Quality
Haywood County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.5558|-82.9821|-5|Yes|EST|EDT|nc051|No|North Carolina DEQ - Division of Air Quality
Henderson County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.3363|-82.4805|-5|Yes|EST|EDT|nc052|No|North Carolina DEQ - Division of Air Quality
Hertford County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|36.3589|-76.9821|-5|Yes|EST|EDT|nc053|No|North Carolina DEQ - Division of Air Quality
Hoke County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.0177|-79.2371|-5|Yes|EST|EDT|nc054|No|North Carolina DEQ - Division of Air Quality
Hyde County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.5193|-76.2464|-5|Yes|EST|EDT|nc055|No|North Carolina DEQ - Division of Air Quality
Iredell County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.8066|-80.8735|-5|Yes|EST|EDT|nc056|No|North Carolina DEQ - Division of Air Quality
Jackson County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.2875|-83.1410|-5|Yes|EST|EDT|nc057|No|North Carolina DEQ - Division of Air Quality
